model,balancing_method,y_true,seed_42_prob,seed_123_prob,seed_2026_prob,seed_7_prob,seed_999_prob,ensemble_prob,ensemble_pred
LSTM,adasyn,0,0.0010279734,0.0008611082,0.012237465,0.00088889344,0.0018892122,0.0033809305,0
LSTM,adasyn,0,0.0010139177,0.00069829694,0.010549733,0.0011499149,0.0016167022,0.003005713,0
LSTM,adasyn,0,0.0009729698,0.0006469573,0.011556881,0.0011513189,0.0014528679,0.003156199,0
LSTM,adasyn,0,0.0007011764,0.0005955787,0.01000281,0.0006390998,0.0010767616,0.0026030852,0
LSTM,adasyn,0,0.00055321114,0.00055847835,0.010755625,0.0004114837,0.00095479813,0.0026467193,0
LSTM,adasyn,0,0.00058224984,0.00079081266,0.017459644,0.00039223558,0.0014078793,0.004126564,0
LSTM,adasyn,0,0.0029146704,0.002882424,0.1255918,0.0014902758,0.0024688449,0.027069602,0
LSTM,adasyn,0,0.002623966,0.0016890855,0.06080711,0.0013593769,0.0025348898,0.013802884,0
LSTM,adasyn,0,0.0025280975,0.001586564,0.041175485,0.0013569135,0.002285564,0.009786525,0
LSTM,adasyn,0,0.0021297964,0.0014018521,0.031268,0.0012502124,0.0020235828,0.0076146885,0
LSTM,adasyn,0,0.002943031,0.0022125607,0.036245707,0.002083376,0.0021837158,0.009133679,0
LSTM,adasyn,0,0.00386123,0.0032791386,0.04465622,0.0036060335,0.0025253287,0.01158559,0
LSTM,adasyn,0,0.004524785,0.003896236,0.051283617,0.0048065996,0.0027020897,0.013442665,0
LSTM,adasyn,0,0.0077065313,0.005697838,0.069457725,0.014606628,0.005518661,0.020597477,0
LSTM,adasyn,0,0.0128971515,0.008766868,0.090794764,0.03697746,0.017588075,0.033404864,0
LSTM,adasyn,0,0.007733804,0.0074135293,0.15333448,0.019163555,0.0077164965,0.039072372,0
LSTM,adasyn,0,0.042049438,0.032061704,0.35156575,0.06863709,0.0210598,0.10307475,0
LSTM,adasyn,0,0.009348371,0.014421444,0.21807453,0.010044159,0.010546838,0.052487068,0
LSTM,adasyn,0,0.007121193,0.014559525,0.30069312,0.008581432,0.011352308,0.068461515,0
LSTM,adasyn,0,0.0057177935,0.006462243,0.082846545,0.0043154233,0.008165187,0.021501439,0
LSTM,adasyn,0,0.019095993,0.007654077,0.12172067,0.014388529,0.011167559,0.034805365,0
LSTM,adasyn,0,0.009803201,0.005071636,0.039765824,0.0039909757,0.008739152,0.013474157,0
LSTM,adasyn,0,0.011552355,0.004312408,0.027531944,0.003882682,0.007877601,0.011031399,0
LSTM,adasyn,0,0.019764867,0.004124746,0.023010371,0.0063273,0.007717515,0.01218896,0
LSTM,adasyn,0,0.084809616,0.004040857,0.020210467,0.021765828,0.0064506074,0.027455475,0
LSTM,adasyn,0,0.015106043,0.0019178278,0.023385754,0.02559956,0.0028655205,0.013774942,0
LSTM,adasyn,0,0.017883854,0.0017011497,0.010178182,0.01840169,0.004104679,0.010453911,0
LSTM,adasyn,0,0.0025842602,0.00084062404,0.007765678,0.002547142,0.0013892493,0.0030253907,0
LSTM,adasyn,0,0.0057991007,0.0013014992,0.011379457,0.007029306,0.0020377936,0.0055094315,0
LSTM,adasyn,0,0.0016087657,0.00081495504,0.008213371,0.0023985202,0.0013032263,0.0028677678,0
LSTM,adasyn,0,0.0035139082,0.0027401922,0.01744733,0.011917285,0.002259746,0.007575692,0
LSTM,adasyn,0,0.0012917856,0.0012671064,0.0122790625,0.0021582278,0.0013553378,0.0036703038,0
LSTM,adasyn,0,0.00090779056,0.0009098887,0.029372558,0.0029961974,0.0013920969,0.007115706,0
LSTM,adasyn,0,0.00083932665,0.0006055589,0.008116412,0.00050874124,0.001078413,0.0022296903,0
LSTM,adasyn,0,0.0005645646,0.0005292721,0.0056438274,0.00026932862,0.0007240616,0.001546211,0
LSTM,adasyn,0,0.0004216366,0.00038050924,0.005890994,0.00018911618,0.0005200449,0.0014804602,0
LSTM,adasyn,0,0.009692636,0.004540545,0.04160984,0.0021211193,0.002380659,0.012068959,0
LSTM,adasyn,0,0.030376313,0.01137172,0.07668832,0.008220774,0.007207491,0.026772926,0
GRU,adasyn,0,0.000242216,0.000717495,0.0012171511,0.0007481738,0.00019121368,0.0006232499,0
GRU,adasyn,0,0.00022333584,0.0008231903,0.0011730223,0.00064482715,0.00019316915,0.00061150896,0
GRU,adasyn,0,0.00015043409,0.00054266705,0.00090295676,0.00048806064,0.00015483171,0.00044779005,0
GRU,adasyn,0,0.00012573673,0.00048033387,0.00070838694,0.00040053128,0.00014087246,0.00037117227,0
GRU,adasyn,0,0.00012775807,0.00039394962,0.00067984516,0.0004255047,0.00011849858,0.00034911121,0
GRU,adasyn,0,0.00016459035,0.00053446635,0.0009722776,0.0006041463,0.00015087178,0.00048527043,0
GRU,adasyn,0,0.0002031496,0.00075837946,0.0011998317,0.00089082663,0.00018571492,0.0006475804,0
GRU,adasyn,0,0.00021835028,0.00078920193,0.0012807731,0.0010383001,0.00019067005,0.0007034591,0
GRU,adasyn,0,0.00020029284,0.00073721184,0.0012606251,0.00096443965,0.00017569064,0.00066765206,0
GRU,adasyn,0,0.00019178099,0.0006973988,0.0012361294,0.00089671626,0.0001707915,0.0006385634,0
GRU,adasyn,0,0.00018084749,0.000648611,0.0012134804,0.0008050043,0.0001695562,0.0006034999,0
GRU,adasyn,0,0.00017955112,0.000640534,0.0012509975,0.0007183591,0.00017859544,0.00059360743,0
GRU,adasyn,0,0.0001983814,0.0007059635,0.0013534513,0.00067080173,0.00020694884,0.0006271093,0
GRU,adasyn,0,0.00045268337,0.0011198191,0.0024827751,0.0012771988,0.00022418668,0.0011113326,0
GRU,adasyn,0,0.0009989463,0.0015522578,0.0018032282,0.003273301,0.0003716486,0.0015998764,0
GRU,adasyn,0,0.0032343855,0.004211718,0.003716216,0.012535437,0.0008341776,0.004906387,0
GRU,adasyn,0,0.0011088421,0.0011662684,0.0021499258,0.003218746,0.00050621375,0.0016299993,0
GRU,adasyn,0,0.0007907885,0.0008583826,0.0019287622,0.0017944007,0.00039235322,0.0011529374,0
GRU,adasyn,0,0.002828023,0.00287465,0.005027703,0.0048200707,0.0018411217,0.003478314,0
GRU,adasyn,0,0.0031279721,0.0035894355,0.006886617,0.0056266896,0.0010729326,0.0040607294,0
GRU,adasyn,0,0.0017502834,0.0018872514,0.004891365,0.0032965979,0.00080057967,0.0025252155,0
GRU,adasyn,0,0.001468101,0.0016881836,0.004770608,0.0023519008,0.0007184162,0.002199442,0
GRU,adasyn,0,0.0013847003,0.0017401883,0.0060124462,0.0020030206,0.0007718855,0.0023824482,0
GRU,adasyn,0,0.0011752673,0.0017235003,0.0061767907,0.0019042197,0.0006896677,0.002333889,0
GRU,adasyn,0,0.0008360149,0.001360459,0.0042538457,0.0016563656,0.00043100037,0.0017075371,0
GRU,adasyn,0,0.0016365959,0.0027135774,0.005310813,0.002122867,0.0009080154,0.0025383737,0
GRU,adasyn,0,0.001290876,0.0028654377,0.0055977604,0.0021389409,0.0009349444,0.002565592,0
GRU,adasyn,0,0.0014087014,0.003679222,0.0070396056,0.002349013,0.001272598,0.003149828,0
GRU,adasyn,0,0.0090676155,0.014115969,0.050724234,0.011988778,0.010751775,0.019329675,0
GRU,adasyn,0,0.13465847,0.18519035,0.16902271,0.089161396,0.21990858,0.1595883,0
GRU,adasyn,0,0.22084029,0.26609898,0.24271151,0.15654814,0.16915037,0.21106985,0
GRU,adasyn,0,0.43535176,0.30590478,0.497379,0.2778879,0.08293186,0.31989107,0
GRU,adasyn,0,0.19623362,0.1416327,0.26095292,0.27533668,0.025752151,0.17998162,0
GRU,adasyn,0,0.23135863,0.08694972,0.060411625,0.25009084,0.024632785,0.13068873,0
GRU,adasyn,0,0.057415944,0.017739505,0.014588726,0.0524259,0.009464925,0.030326998,0
GRU,adasyn,0,0.024034228,0.010326774,0.009356287,0.02471509,0.0065879296,0.015004061,0
GRU,adasyn,0,0.00843661,0.0063875765,0.005995918,0.011296523,0.0038644557,0.0071962164,0
GRU,adasyn,0,0.0047668493,0.0057370323,0.00577634,0.0076656495,0.0022673402,0.0052426425,0
GRU,adasyn,0,0.006133736,0.003358914,0.005173697,0.014062715,0.0017935835,0.0061045294,0
GRU,adasyn,0,0.021072553,0.010525685,0.014609778,0.037798163,0.003144018,0.01743004,0
GRU,adasyn,0,0.01668881,0.015694425,0.010858318,0.026842382,0.0021858248,0.01445395,0
GRU,adasyn,0,0.020028593,0.013120054,0.010841103,0.013166223,0.0023503932,0.011901272,0
GRU,adasyn,0,0.009366994,0.008806691,0.008093417,0.0057137636,0.0010937596,0.006614925,0
GRU,adasyn,0,0.017425116,0.019778822,0.018468482,0.0076589496,0.001815096,0.013029294,0
GRU,adasyn,0,0.026668008,0.018104311,0.023957742,0.012970195,0.004332423,0.017206537,0
GRU,adasyn,0,0.003323661,0.0057692165,0.009109899,0.0045486195,0.0015010551,0.004850491,0
GRU,adasyn,0,0.00099424,0.0031395091,0.005467174,0.0022670403,0.00087071996,0.0025477367,0
GRU,adasyn,0,0.00091378624,0.0021316917,0.0057352018,0.0020383436,0.0005047317,0.0022647511,0
GRU,adasyn,0,0.0004458899,0.0011284825,0.0027677708,0.0010758911,0.00026840015,0.0011372869,0
GRU,adasyn,0,0.00035957058,0.0010589734,0.00184622,0.0008068632,0.00024380007,0.0008630854,0
GRU,adasyn,0,0.00029429927,0.0008998369,0.0011981152,0.00061011733,0.00017907102,0.00063628796,0
GRU,adasyn,0,0.0005632854,0.001812343,0.0018745111,0.0012380301,0.00039949268,0.0011775324,0
GRU,adasyn,0,0.00027333025,0.00072010036,0.00091948017,0.0005877323,0.00022626518,0.0005453817,0
GRU,adasyn,0,0.00018077593,0.00051359646,0.0006883433,0.00041564705,0.0001536752,0.0003904076,0
GRU,adasyn,0,0.00016555046,0.00051525584,0.00066856574,0.00039329912,0.0001292476,0.00037438376,0
GRU,adasyn,0,0.00013367736,0.00048417776,0.0006935354,0.00039415772,0.000113488306,0.00036380728,0
GRU,adasyn,0,0.00011488494,0.0004572194,0.0006939185,0.00039819902,0.00011217451,0.0003552793,0
GRU,adasyn,0,0.00010371378,0.00047345698,0.00067795365,0.0003656516,9.640843e-05,0.00034343687,0
GRU,adasyn,0,0.000100009434,0.00040810846,0.00065679,0.00039965555,0.00010110409,0.00033313347,0
GRU,adasyn,0,9.515542e-05,0.00036520546,0.0006420183,0.0003808128,0.0001069627,0.00031803094,0
GRU,adasyn,0,9.489173e-05,0.00033640908,0.00062412606,0.00034489116,0.00011845,0.0003037536,0
GRU,adasyn,0,0.00023369535,0.0006287607,0.001166,0.0007639611,0.00014868926,0.0005882213,0
GRU,adasyn,0,0.00051958207,0.0012071789,0.001542191,0.0012092964,0.00020430304,0.0009365102,0
GRU,adasyn,0,0.0005592654,0.0019948732,0.0017598053,0.0025015697,0.0004553921,0.0014541812,0
GRU,adasyn,0,0.00039157714,0.0008186658,0.0011545949,0.0011578402,0.00029619763,0.0007637752,0
GRU,adasyn,0,0.0007250186,0.0014309634,0.0024218834,0.0018151038,0.0003147439,0.0013415426,0
GRU,adasyn,0,0.0026236412,0.005020859,0.004844768,0.0037346126,0.0005268186,0.00335014,0
GRU,adasyn,0,0.002296301,0.0034057717,0.004106589,0.0026936787,0.0004960884,0.002599686,0
GRU,adasyn,0,0.002245971,0.0033434054,0.0040324777,0.0026146676,0.0005038012,0.0025480646,0
GRU,adasyn,0,0.0022215787,0.004070018,0.0050090794,0.002950159,0.00056269753,0.0029627064,0
GRU,adasyn,0,0.0019319389,0.0039846315,0.0057000457,0.002711703,0.0005997856,0.0029856209,0
GRU,adasyn,0,0.00094762765,0.002164266,0.0034177417,0.001826395,0.00041167473,0.0017535411,0
GRU,adasyn,0,0.0007901362,0.0019935984,0.0026941232,0.0018875847,0.0004166396,0.0015564164,0
GRU,adasyn,0,0.0017289846,0.0051152143,0.007367461,0.0037968392,0.0007281816,0.0037473366,0
GRU,adasyn,0,0.0027409825,0.010245417,0.0066234786,0.0066207685,0.0022274991,0.005691629,0
GRU,adasyn,0,0.001079812,0.0031447816,0.003940137,0.0028226022,0.001024506,0.0024023678,0
GRU,adasyn,0,0.0024647298,0.0040930365,0.0065537933,0.004871047,0.0010205616,0.0038006336,0
GRU,adasyn,0,0.0019218837,0.0029094426,0.0057599493,0.0034220938,0.00090094784,0.0029828635,0
GRU,adasyn,0,0.0018283015,0.0031161294,0.006014752,0.0034691386,0.00079270074,0.0030442043,0
GRU,adasyn,0,0.001624284,0.0032680098,0.006372078,0.0032290756,0.00072413404,0.003043516,0
GRU,adasyn,0,0.0011820579,0.0026401998,0.006277899,0.0026660934,0.00049289106,0.002651828,0
GRU,adasyn,0,0.0009984928,0.0024887875,0.0068549355,0.0025019944,0.0004245568,0.0026537534,0
GRU,adasyn,0,0.0008728763,0.002488249,0.007869604,0.0023171976,0.0004045887,0.0027905032,0
GRU,adasyn,0,0.00080698973,0.0023109335,0.0068403296,0.002136647,0.00039766493,0.0024985126,0
GRU,adasyn,0,0.0026742232,0.005369583,0.01859839,0.0037700261,0.0009086126,0.0062641664,0
GRU,adasyn,0,0.00302512,0.0054993047,0.014636665,0.0031804312,0.0010704686,0.0054823975,0
GRU,adasyn,0,0.01656626,0.012390498,0.02246309,0.019993285,0.0030180083,0.014886227,0
GRU,adasyn,0,0.04849567,0.023545314,0.043922182,0.05809486,0.0074985446,0.036311314,0
GRU,adasyn,0,0.009172009,0.004737738,0.010350262,0.013350058,0.0021336498,0.007948743,0
GRU,adasyn,0,0.0070147705,0.004384492,0.009236564,0.0085879695,0.0019285438,0.006230468,0
GRU,adasyn,0,0.00757589,0.0070102774,0.014142983,0.011074646,0.0022498714,0.008410733,0
GRU,adasyn,0,0.009382744,0.012049681,0.022778092,0.019407427,0.002732913,0.013270171,0
GRU,adasyn,0,0.012653083,0.022111116,0.036901936,0.044042107,0.003601619,0.023861973,0
GRU,adasyn,0,0.021529617,0.018325487,0.03764672,0.0636231,0.00822383,0.02986975,0
GRU,adasyn,0,0.011267462,0.008091816,0.017009266,0.033237033,0.007337809,0.015388677,0
GRU,adasyn,0,0.0106099555,0.008377965,0.025046878,0.034811296,0.0066167554,0.01709257,0
GRU,adasyn,0,0.009667596,0.005161861,0.014936159,0.021593817,0.0034050108,0.010952889,0
GRU,adasyn,0,0.15354766,0.05805113,0.06289405,0.090470664,0.37491888,0.14797647,0
GRU,adasyn,0,0.09564257,0.04318319,0.063509695,0.060904905,0.14439693,0.08152746,0
GRU,adasyn,0,0.07474679,0.038153578,0.062485944,0.04403627,0.08693445,0.061271407,0
GRU,adasyn,0,0.11280769,0.059704553,0.046944074,0.03963847,0.10121799,0.07206255,0
GRU,adasyn,0,0.011880378,0.015133813,0.020030946,0.011008887,0.011920761,0.013994956,0
GRU,adasyn,0,0.0035012448,0.0091800215,0.014048448,0.0047125146,0.0035583067,0.0070001073,0
GRU,adasyn,0,0.0064605717,0.031006297,0.036123183,0.012988674,0.008050545,0.018925855,0
GRU,adasyn,0,0.0019755655,0.01220873,0.017673802,0.005096931,0.0021341536,0.0078178365,0
GRU,adasyn,0,0.0017663285,0.017015142,0.012499065,0.00421971,0.0016974491,0.00743954,0
GRU,adasyn,0,0.000580457,0.006116073,0.006332242,0.0020017743,0.0004929904,0.0031047075,0
GRU,adasyn,0,0.0002989076,0.0023771576,0.0026803112,0.0011365596,0.00025266493,0.0013491202,0
GRU,adasyn,0,0.00029658782,0.00082760584,0.0022675872,0.00084593834,0.0001998175,0.0008875074,0
GRU,adasyn,0,0.00020801989,0.0005448158,0.0011384961,0.0005335227,0.00015272538,0.0005155159,0
GRU,adasyn,0,0.00027455017,0.0006367627,0.0011016949,0.00052816415,0.00016412491,0.00054105936,0
GRU,adasyn,0,0.0007921631,0.00084500056,0.001301969,0.0011641374,0.00026070664,0.0008727953,0
GRU,adasyn,0,0.0019694066,0.0020817122,0.0023974287,0.0029039686,0.00057007186,0.0019845176,0
GRU,adasyn,0,0.0008931349,0.0024234983,0.001872062,0.0017903602,0.00035272902,0.0014663569,0
GRU,adasyn,0,0.0004605594,0.0009811103,0.0012520596,0.0010192712,0.00024139273,0.00079087866,0
GRU,adasyn,0,0.00030863276,0.00078879675,0.0010160946,0.0007116474,0.00019783567,0.00060460146,0
GRU,adasyn,0,0.00023207709,0.00071220705,0.0009136173,0.000595396,0.00018121826,0.0005269031,0
GRU,adasyn,0,0.00020460285,0.0005441971,0.0008528863,0.00060664554,0.00019165211,0.00047999682,0
GRU,adasyn,0,0.00017320442,0.00044594426,0.0006962631,0.00052444683,0.00015391482,0.0003987547,0
GRU,adasyn,0,0.00014400712,0.00038534365,0.0006692325,0.00047903898,0.00014358069,0.0003642406,0
GRU,adasyn,0,0.0001300312,0.0003641885,0.00067118934,0.0004471168,0.00014738536,0.00035198225,0
GRU,adasyn,0,0.000115096125,0.00033824652,0.00062419457,0.00040369062,0.0001197355,0.00032019266,0
GRU,adasyn,0,0.00014877535,0.0004983596,0.0009681406,0.0005534437,0.00015473328,0.00046469047,0
GRU,adasyn,0,0.00018568835,0.0006631631,0.0010719921,0.0006536231,0.00019013196,0.00055291975,0
GRU,adasyn,0,0.0002148367,0.00071350497,0.0011729961,0.00068545603,0.00020850402,0.00059905957,0
GRU,adasyn,0,0.00026771397,0.00082170434,0.0013454375,0.0008003574,0.00023506815,0.0006940563,0
GRU,adasyn,0,0.00088749494,0.001916087,0.002878054,0.001994762,0.0002941887,0.0015941173,0
GRU,adasyn,0,0.0008471281,0.0016100629,0.0024173248,0.0017322452,0.00027900282,0.0013771527,0
GRU,adasyn,0,0.0008700055,0.0013559232,0.0020162843,0.0014998827,0.00026591113,0.0012016013,0
GRU,adasyn,0,0.0008039725,0.0010693172,0.0016556657,0.0011284052,0.00026202688,0.0009838775,0
GRU,adasyn,0,0.0006908781,0.0009195471,0.0014497292,0.0009766294,0.00027203056,0.00086176285,0
GRU,adasyn,0,0.0005676786,0.00089835824,0.0014025451,0.0009015519,0.00029056388,0.00081213954,0
GRU,adasyn,0,0.001338896,0.0019069624,0.0020226722,0.0019205076,0.0008771827,0.0016132442,0
GRU,adasyn,0,0.004816223,0.008145717,0.007497409,0.005635102,0.0027066914,0.0057602283,0
GRU,adasyn,0,0.0013830476,0.00209659,0.0033836043,0.0022813797,0.0010707887,0.0020430821,0
GRU,adasyn,0,0.001692864,0.0025112617,0.0038986003,0.0027299826,0.00066404796,0.0022993512,0
GRU,adasyn,0,0.006174774,0.0055766827,0.008361722,0.014537662,0.0015060118,0.0072313705,0
GRU,adasyn,0,0.002239055,0.0016531413,0.003882964,0.004008267,0.0009325982,0.0025432052,0
GRU,adasyn,0,0.0018269522,0.0014304633,0.0038519464,0.0025979662,0.0007204233,0.0020855502,0
GRU,adasyn,0,0.0015780178,0.0013979306,0.0042412207,0.0024146663,0.0006357346,0.002053514,0
GRU,adasyn,0,0.0014341788,0.0016997729,0.0057625826,0.0031466463,0.0006542841,0.002539493,0
GRU,adasyn,0,0.0011327502,0.0017398793,0.006615809,0.0034890762,0.00062309403,0.0027201218,0
GRU,adasyn,0,0.00068566017,0.001441253,0.0043953275,0.0024985622,0.0003516027,0.0018744811,0
GRU,adasyn,0,0.00082210614,0.0018114289,0.005269921,0.0030869027,0.00031544355,0.0022611604,0
GRU,adasyn,0,0.0007195286,0.0015729623,0.0044866097,0.0026488288,0.0002753891,0.0019406637,0
GRU,adasyn,0,0.0018342013,0.0019154423,0.0064998306,0.0076289284,0.00039873976,0.0036554285,0
GRU,adasyn,0,0.09179054,0.14994577,0.099381275,0.14636369,0.039665997,0.105429456,0
GRU,adasyn,0,0.08436775,0.09441467,0.13115692,0.15458544,0.04144922,0.101194784,0
GRU,adasyn,0,0.115707554,0.11706387,0.22953756,0.20539288,0.101534225,0.15384723,0
GRU,adasyn,0,0.22546865,0.17717437,0.38489625,0.2844167,0.34814045,0.2840193,0
GRU,adasyn,0,0.35486227,0.33694294,0.5848406,0.38016146,0.61011183,0.45338383,1
GRU,adasyn,0,0.582696,0.47015557,0.737722,0.48535115,0.81246936,0.6176788,1
GRU,adasyn,0,0.7535387,0.547037,0.802354,0.48352966,0.9065824,0.6986083,1
GRU,adasyn,0,0.32661393,0.36092913,0.56439865,0.4495054,0.5190694,0.4441033,1
GRU,adasyn,0,0.37225997,0.3697918,0.57451284,0.5306734,0.5342031,0.47628823,1
GRU,adasyn,0,0.43717197,0.37976217,0.5521326,0.5976218,0.5594221,0.50522214,1
GRU,adasyn,0,0.53962207,0.31496567,0.58149755,0.5240225,0.7063841,0.5332984,1
GRU,adasyn,0,0.57018554,0.18878435,0.46339014,0.540583,0.5631268,0.46521395,1
GRU,adasyn,1,0.8573991,0.4432736,0.5987232,0.7483746,0.76278365,0.6821108,1
GRU,adasyn,1,0.45476857,0.21132256,0.2728879,0.25667423,0.45404705,0.32994005,0
GRU,adasyn,1,0.58466864,0.24086672,0.41262987,0.16437958,0.4886248,0.37823394,1
GRU,adasyn,1,0.62315917,0.16394767,0.25643978,0.16087718,0.3254882,0.3059824,0
GRU,adasyn,1,0.88402426,0.46045285,0.36944717,0.37389648,0.45191577,0.5079473,1
GRU,adasyn,1,0.48607343,0.22443165,0.12193941,0.07975176,0.31524053,0.24548736,0
GRU,adasyn,1,0.32136682,0.17269413,0.122155875,0.039786506,0.2463429,0.18046924,0
GRU,adasyn,0,0.19118217,0.19116719,0.15530695,0.023550566,0.3893618,0.19011374,0
GRU,adasyn,0,0.09519301,0.1095713,0.18160972,0.016138995,0.37782225,0.15606706,0
GRU,adasyn,0,0.028676387,0.055001386,0.16065118,0.009712649,0.22981232,0.09677078,0
GRU,adasyn,0,0.017140908,0.037286587,0.13558352,0.007498804,0.14972351,0.06944667,0
GRU,adasyn,0,0.010515807,0.025179412,0.13394973,0.0074415933,0.11852531,0.059122372,0
GRU,adasyn,0,0.03991639,0.042606585,0.2575791,0.06408485,0.14983629,0.11080464,0
GRU,adasyn,0,0.06102843,0.06598178,0.31578794,0.12338265,0.15806352,0.14484885,0
GRU,adasyn,0,0.11792795,0.11938729,0.3560124,0.20419416,0.17202243,0.19390886,0
GRU,adasyn,0,0.13351895,0.12703364,0.35350728,0.2577127,0.17612633,0.20957978,0
GRU,adasyn,0,0.15177782,0.13115475,0.34177122,0.31624532,0.17588925,0.22336766,0
GRU,adasyn,0,0.17560554,0.13941026,0.33284768,0.37897974,0.18517105,0.24240287,0
GRU,adasyn,0,0.044467505,0.043272696,0.12449708,0.13587555,0.044300623,0.07848269,0
GRU,adasyn,0,0.034107536,0.023015412,0.09057599,0.09780996,0.023033934,0.053708572,0
GRU,adasyn,0,0.022599457,0.01526679,0.05776495,0.06266647,0.015427955,0.034745123,0
GRU,adasyn,0,0.014050885,0.011151173,0.03580571,0.036297087,0.010865803,0.02163413,0
GRU,adasyn,0,0.0083973985,0.0056281383,0.020830337,0.018970877,0.007526621,0.012270674,0
GRU,adasyn,0,0.007355269,0.005478791,0.013405979,0.010425377,0.0037437894,0.008081841,0
GRU,adasyn,0,0.0188626,0.011853797,0.013377144,0.012411919,0.0045780386,0.0122167,0
GRU,adasyn,0,0.006711643,0.006370856,0.009768897,0.0064810556,0.0027466395,0.006415818,0
GRU,adasyn,0,0.0051993434,0.0054413443,0.009590298,0.004890142,0.0025800907,0.005540244,0
GRU,adasyn,0,0.0035409112,0.007753816,0.011245484,0.0040808055,0.005170632,0.00635833,0
GRU,adasyn,0,0.014072157,0.025387835,0.015234909,0.0075598992,0.010789589,0.014608878,0
GRU,adasyn,0,0.01153506,0.020491302,0.015010369,0.0074089766,0.014838227,0.013856786,0
GRU,adasyn,0,0.017292313,0.021140175,0.022103466,0.008202966,0.02855448,0.019458681,0
GRU,adasyn,0,0.018244913,0.017501108,0.030698495,0.008795862,0.047429275,0.024533931,0
GRU,adasyn,0,0.021861997,0.014765792,0.043985236,0.011284722,0.12852815,0.044085182,0
GRU,adasyn,0,0.013947116,0.007969833,0.04187825,0.008720315,0.105735846,0.035650272,0
GRU,adasyn,0,0.019678153,0.010679844,0.05186954,0.012259011,0.1852488,0.055947073,0
GRU,adasyn,0,0.015936635,0.009283153,0.053466048,0.011758667,0.21166931,0.060422767,0
GRU,adasyn,0,0.016277963,0.011695126,0.033188917,0.012168004,0.094583936,0.033582788,0
GRU,adasyn,0,0.017305495,0.013958688,0.04592589,0.011832256,0.1105412,0.039912708,0
GRU,adasyn,0,0.09931495,0.051085345,0.15239155,0.019523775,0.41132563,0.14672825,0
GRU,adasyn,0,0.14454825,0.07666926,0.311821,0.023769919,0.5127716,0.21391602,0
GRU,adasyn,0,0.10446466,0.12393542,0.3436465,0.11596194,0.2812084,0.1938434,0
GRU,adasyn,0,0.17888409,0.17957078,0.39438832,0.19328238,0.273947,0.2440145,0
GRU,adasyn,0,0.2095136,0.19547005,0.44141695,0.2675837,0.3002257,0.282842,0
GRU,adasyn,0,0.20540231,0.1970771,0.4701926,0.34927878,0.3366794,0.31172603,0
GRU,adasyn,0,0.24816829,0.19255908,0.49381334,0.41991627,0.36119965,0.3431313,0
GRU,adasyn,0,0.28223273,0.19710843,0.49960884,0.5384245,0.3821199,0.37989888,1
GRU,adasyn,0,0.55849504,0.26796132,0.5006777,0.5820092,0.5239294,0.48661456,1
GRU,adasyn,0,0.687111,0.39647007,0.5639218,0.64343995,0.6126559,0.58071977,1
GRU,adasyn,0,0.64475006,0.27643025,0.3662972,0.6961242,0.40938488,0.4785973,1
GRU,adasyn,0,0.7203299,0.39910206,0.47404927,0.80660987,0.32757556,0.54553336,1
GRU,adasyn,0,0.84948593,0.52286184,0.7088307,0.8485067,0.6456004,0.71505713,1
GRU,adasyn,0,0.34458238,0.03724776,0.1683782,0.20094974,0.10306975,0.17084555,0
GRU,adasyn,0,0.13101271,0.019771535,0.09168488,0.07502958,0.04906941,0.073313616,0
GRU,adasyn,0,0.12572403,0.024364976,0.094056286,0.07879148,0.0218224,0.06895183,0
GRU,adasyn,0,0.07337991,0.016881865,0.06292633,0.043277986,0.01572447,0.042438112,0
GRU,adasyn,0,0.052797567,0.02598826,0.051375646,0.040157966,0.037810404,0.04162597,0
GRU,adasyn,0,0.12379924,0.021961806,0.037640523,0.06727792,0.06641276,0.06341845,0
GRU,adasyn,0,0.39269224,0.07558583,0.17242232,0.256679,0.14513062,0.20850198,0
GRU,adasyn,0,0.055466857,0.014177483,0.058566995,0.06604612,0.031451657,0.045141824,0
GRU,adasyn,0,0.07258071,0.01620287,0.054502737,0.03497515,0.04037561,0.043727413,0
GRU,adasyn,0,0.0859498,0.039861284,0.08046868,0.053121235,0.112873994,0.074455,0
GRU,adasyn,0,0.023224266,0.009614759,0.040501773,0.019010596,0.00876734,0.020223748,0
GRU,adasyn,0,0.0064908885,0.00409006,0.017895585,0.00552724,0.003921825,0.0075851195,0
GRU,adasyn,0,0.0068817465,0.0067118085,0.0149923675,0.0049675503,0.0031793898,0.007346573,0
GRU,adasyn,0,0.0021137684,0.0037639083,0.008399252,0.0026559255,0.0009704295,0.0035806566,0
GRU,adasyn,0,0.0010242321,0.002639793,0.00605963,0.0017188524,0.0005031322,0.0023891279,0
GRU,adasyn,0,0.00048222856,0.0013607279,0.0025333578,0.0009527199,0.00019742339,0.0011052915,0
GRU,adasyn,0,0.0004392287,0.001596368,0.0032873934,0.0010045202,0.00020891294,0.0013072847,0
GRU,adasyn,0,0.00024310325,0.0009601823,0.0017704597,0.0006725179,0.00014085164,0.0007574229,0
GRU,adasyn,0,0.00016101434,0.0006476658,0.0010790079,0.00049945194,0.00012160415,0.0005017488,0
GRU,adasyn,0,0.00013350489,0.00047571646,0.00072000915,0.00040284678,0.000115537194,0.0003695229,0
GRU,adasyn,0,0.00016240655,0.00055901724,0.00061366544,0.0003904851,0.00011708514,0.00036853188,0
